"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "B0" "Kt" "taxdfs" "taxdfm"
"1356" 2013-09-17 3.7887398537151 212.875912408759 0.021767 34.2779783393502 "2013" 9400.22609216117 0.543499895398327 1522.29995727539 24.1634913853237
"1357" 2013-09-18 4.33801623405584 217.332116788321 0.019657 36.3321299638989 "2013" 9355.48740761086 0.557530631560299 1520.95995903015 24.1422215719072
"1358" 2013-09-19 3.45680024083489 197.459854014599 0.021113 49.4440433212996 "2013" 9310.33448871132 0.509008188921289 1531.76996421814 24.3138089558435
"1359" 2013-09-20 4.27354272589421 212.71897810219 0.018421 48.8014440433213 "2013" 9264.77769015349 0.551039177106038 1563.37996292114 24.8155549670023
"1360" 2013-09-21 3.7704598162519 226.788321167883 0.03203175 31.9675090252708 "2013" 9218.82779331319 0.590413426745771 1543.03996086121 24.4926977914477
"1361" 2013-09-22 4.95498840424583 256.321167883212 0.022987 20.3862815884477 "2013" 9172.49600820798 0.670668924106616 1600.94996261597 25.4119041685074
"1362" 2013-09-23 4.30883730264918 257.259124087591 0.0167125 25.4296028880866 "2013" 9125.7939751254 0.676567868497968 1559.43995475769 24.753015154884
"1363" 2013-09-24 5.07522745517795 261.478102189781 0.015064 21.7978339350181 "2013" 9078.73376591264 0.691227941512822 1580.22996520996 25.083015320793
"1364" 2013-09-25 3.65681027562216 195.802919708029 0.0351133333333333 42.5487364620939 "2013" 9031.3278849179 0.520329915254253 1587.37995910645 25.1965072874039
"1365" 2013-09-26 4.6167993488538 236.70802919708 0.0243306666666667 28.7220216606498 "2013" 8983.58926957371 0.632374492005188 1638.09996414185 26.0015867324102
"1366" 2013-09-27 4.91185554366247 256.102189781022 0.0198636666666667 23.8231046931408 "2013" 8935.53129061133 0.687866491072856 1671.69996452332 26.5349200717987
"1367" 2013-09-28 3.97666911961466 231.105839416058 0.029947 25.898916967509 "2013" 8887.16775189664 0.624106610883056 1639.78995704651 26.0284120166113
"1368" 2013-09-29 2.60332485951298 199.726277372263 0.0433666666666667 39.3862815884477 "2013" 8838.51288987621 0.542334521277305 1597.40996551514 25.3557137383355
"1369" 2013-09-30 3.90091205066453 221.64598540146 0.020334 29.9025270758123 "2013" 8789.58137262307 0.605205575114613 1570.21996879578 24.9241264888218
"1370" 2013-10-01 2.89598385514227 190.350364963504 0.032116 42.7617328519856 "2013" 8740.38829847103 0.522678009616946 1630.58995628357 25.8823802584694
"1371" 2013-10-02 4.23135202033717 230.284671532847 0.0331386666666667 31.7906137184116 "2013" 8690.94919422685 0.635929631306514 1653.5699596405 26.2471422165159
"1372" 2013-10-03 2.46521831237178 171.996350364963 0.023515 56.7545126353791 "2013" 8641.28001294822 0.477696869280222 1489.07996845245 23.6361899754358
"1373" 2013-10-04 4.10372067612167 203.941605839416 0.021083 31.7256317689531 "2013" 8591.39713127739 0.569709264436976 1487.66996669769 23.6138089952015
"1374" 2013-10-05 4.81184773882794 239.649635036496 0.0236833333333333 34.913357400722 "2013" 8541.31734631832 0.673384562084571 1584.9599647522 25.1580946786063
"1375" 2013-10-06 3.93513067522969 220.963503649635 0.0301343333333333 32.158844765343 "2013" 8491.05787204617 0.624553991682228 1586.18996429443 25.177618480864
"1376" 2013-10-07 4.19226652394969 210.551094890511 0.0151276666666667 35.8736462093863 "2013" 8440.63633523838 0.598678355123038 1571.85996818542 24.9501582251655
"1377" 2013-10-08 4.08153264650789 209.343065693431 0.0265526666666667 45.5234657039711 "2013" 8390.07077091493 0.598830893543756 1592.38995933533 25.2760311005607
"1378" 2013-10-09 4.00730309517438 196.229927007299 0.032223 49.9241877256318 "2013" 8339.37961727801 0.564732445854573 1572.03996086121 24.9530152517652
"1379" 2013-10-10 3.49464811345999 190.923357664234 0.027988 48.5018050541516 "2013" 8288.58171013917 0.552828064460822 1585.28996086121 25.1633327120826
"1380" 2013-10-11 2.08594237802159 160.609489051095 0.043999 43.9025270758123 "2013" 8237.69627682337 0.467925449991548 1512.43996810913 24.0069836207799
"1381" 2013-10-12 3.34480644010347 194.222627737226 0.053903 40.9638989169675 "2013" 8186.74292953955 0.569376992268109 1570.43996047974 24.9276184203133
"1382" 2013-10-13 4.3139717687985 227.770072992701 0.028801 44.7870036101083 "2013" 8135.74165820738 0.671909456012556 1525.69996452332 24.2174597543383
"1383" 2013-10-14 4.98968089376505 234.43795620438 0.0153493333333333 24.2346570397112 "2013" 8084.71282272989 0.695944441351877 1514.94996452332 24.0468248337034
"1384" 2013-10-15 4.97438341807154 238.467153284672 0.0241946666666667 17.4837545126354 "2013" 8033.67714470308 0.712402499595799 1521.06996917725 24.1439677647182
"1385" 2013-10-16 4.82525532958701 224.71897810219 0.0203556666666667 29.3898916967509 "2013" 7982.65569855309 0.675621707626714 1539.85996055603 24.4422215961275
