,Date,pv,ghidfm,Mean,cfcdfm,dnidfm,Kt,km,PC1,PC2,PC3,Month
1021,2012-10-17,3.17393367070305,160.602189781022,0.0256815,65.7316176470588,127.467153284672,0.48650172400302,4,-3.28422594109023,0.00344203842037241,0.501389024120153,10
1022,2012-10-18,2.60886386228086,128.189781021898,0.010193,72.9485294117647,71.9744525547445,0.390830110320313,4,-4.80402974998055,-0.116051419023974,0.581793451320684,10
1023,2012-10-19,3.64451360021688,187.025547445255,0.0484463333333333,64.0110294117647,183.755474452555,0.57391920653923,7,-1.98941788637145,0.0188308377909413,0.537792357067011,10
1024,2012-10-20,3.29315583770107,179.116788321168,0.034612,46.4595588235294,181.686131386861,0.553240222952932,2,-1.97797614130718,0.232545566709271,-0.221535698992618,10
1025,2012-10-21,3.89599335803362,190.948905109489,0.02697875,33.6397058823529,214.638686131387,0.593654157612187,1,-0.939709924465388,0.520334875515597,-0.432956277280508,10
1026,2012-10-22,3.3195260256642,181.934306569343,0.00706,54.5183823529412,174.452554744526,0.569350726190398,2,-2.10152170322155,0.359426827584089,0.0894161516023684,10
1027,2012-10-23,4.39121520874751,211.372262773723,0.023067,31.3455882352941,261.970802919708,0.665841729623552,1,0.166656992502012,0.715929934745149,-0.367063543289329,10
1028,2012-10-24,4.43386273269474,207.226277372263,0.030907,21.1985294117647,251.952554744526,0.657102417439941,1,0.260148418173199,0.737145451121001,-0.709681768513059,10
1029,2012-10-25,3.07451879631303,165.492700729927,0.039762,42.4448529411765,149.423357664234,0.528248713870561,2,-2.42619672949559,0.163853564592795,-0.473816650697911,10
1032,2012-10-28,1.97664580697632,112.189781021898,0.090042,89.4852941176471,62.2627737226277,0.365299896901912,4,-5.64306978448386,-0.896097551019741,0.727899018465756,10
1033,2012-10-29,3.41531492861016,194.470802919708,0.050965,71.7352941176471,224.777372262774,0.637429326153488,7,-1.57208080942532,0.0225602345964872,0.543113379402404,10
1040,2012-11-05,3.14876649195735,138.551094890511,0.1506,78.5882352941177,143.788321167883,0.475578653460793,4,-3.51712656087606,-0.946424194919944,0.636409342139379,11
1041,2012-11-06,2.40967264594253,141.025547445255,0.196582,80.7904411764706,137.390510948905,0.487227022575999,4,-3.799343999913,-1.36216843718553,0.306006334743661,11
1043,2012-11-08,3.18219659316826,153.762773722628,0.062518,48.9191176470588,169.839416058394,0.538117470459568,2,-2.37102277499782,0.0169344416096871,-0.358051789841287,11
1044,2012-11-09,3.93070553949033,178.908759124088,0.036466,33.6066176470588,227.42700729927,0.630121799147347,1,-0.701970646507999,0.533234421372392,-0.630859448622733,11
1045,2012-11-10,3.92922578167359,172.56204379562,0.0348195,36.6470588235294,215.018248175182,0.611621784393663,1,-0.992447447152021,0.493158844352709,-0.508649538067401,11
1046,2012-11-11,3.07504405385867,152.43795620438,0.040753,42.4007352941176,163.175182481752,0.5436897565565,2,-2.32948936001476,0.217546598651332,-0.627982063238077,11
1047,2012-11-12,3.38189047532984,122.934306569343,0.006801,57.4227941176471,103.799270072993,0.441189218154189,4,-3.69161924110446,0.220174809737579,0.19595033340786,11
1048,2012-11-13,2.05096692571842,119.638686131387,0.0449075,61.8308823529412,94.1459854014599,0.432004586095485,4,-4.46156946436409,-0.225462384996951,-0.304602733423649,11
1049,2012-11-14,1.85935523224291,120.251824817518,0.0406766666666667,69.0845588235294,100.386861313869,0.436859946793109,4,-4.62645252979622,-0.263033435975823,-0.148889042876321,11
1050,2012-11-15,3.5440199710826,143.56204379562,0.017226,54.3125,150.875912408759,0.524675309889044,2,-2.6368605994021,0.301375385693754,0.0318911503071314,11
1051,2012-11-16,2.36647727272727,144.879562043796,0.012093,95.2205882352941,132.770072992701,0.532626605047938,4,-4.06517423903242,-0.148897179189204,0.926293645183112,11
1052,2012-11-17,3.23592535694921,146.697080291971,0.125335,56.5551470588235,159.445255474453,0.542455219296203,2,-2.52630191392303,-0.491731560788194,-0.199273021256496,11
1053,2012-11-18,3.88399715344298,145.689781021898,0.0360116666666667,48.0220588235294,168.945255474453,0.541823452027142,2,-2.10951091150993,0.293142444389619,-0.100876587318578,11
1054,2012-11-19,2.13965073197181,126.583941605839,0.0326493333333333,69.0441176470588,113.277372262774,0.473424611909108,4,-4.18170262346604,-0.137618323553237,-0.0753055360221446,11
1055,2012-11-20,3.38994442436291,137.656934306569,0.0211893333333333,51.9227941176471,150.660583941606,0.517688666295892,2,-2.72910561586897,0.284524449411011,-0.152445706423145,11
1056,2012-11-21,3.14646213627327,133.007299270073,0.023384,48.4264705882353,144.06204379562,0.502917597588948,2,-2.91761933445995,0.262495102737566,-0.378353200897916,11
1057,2012-11-22,3.87703325501536,149.850364963504,0.0459823333333333,39375,175.138686131387,0.569613152464779,2,-1.7023711696185,0.325981522286136,-0.469634241998448,11
1058,2012-11-23,3.28747401951925,165.113138686131,0.070045,39.2205882352941,221.339416058394,0.630888113802856,1,-1.18711921465028,0.204786873745858,-0.873587368640901,11
1059,2012-11-24,3.90918692391108,178.094890510949,0.0634213333333333,22.8676470588235,272.536496350365,0.68393677799966,1,0.131796114349973,0.556093543254748,-1.24322416190109,11
1063,2012-11-28,3.12842829387312,112.565693430657,0.014261,73.8455882352941,91.8832116788321,0.440505487390342,4,-4.28018845995892,0.000505722269511205,0.578542613424097,11
1065,2012-11-30,3.8705494306886,149.777372262774,0.042779,53.6838235294118,187.014598540146,0.591143522629917,2,-1.80348848272189,0.261320049991162,-0.0387188431937071,11
1066,2012-12-01,3.42114359298753,131.813868613139,0.0549475,60.5036764705882,148.248175182482,0.522340255881583,2,-2.882248487354,-0.0171162975886304,0.06607543179366,12
1068,2012-12-03,3.33493922826676,143.251824817518,0.048573,49.6654411764706,181.959854014599,0.571956604620131,2,-2.13193178894089,0.194005644330295,-0.425853307578503,12
1069,2012-12-04,3.00330968733056,147.423357664234,0.066663,44.0882352941176,188.306569343066,0.590676894449998,2,-1.97093882408342,0.104723997009905,-0.822893787542658,12
1070,2012-12-05,2.93721760347009,139.102189781022,0.0595326666666667,53.7610294117647,163.35401459854,0.559190095132155,2,-2.59976250568371,0.0116308453373218,-0.459963621478708,12
1071,2012-12-06,2.55758630037954,138.941605839416,0.038693,54.5845588235294,170.120437956204,0.560297665733827,2,-2.75552924227382,0.131024158332932,-0.591510088874863,12
1072,2012-12-07,2.50736490150009,127.85401459854,0.080008,75.6360294117647,133.587591240876,0.517105607158908,4,-3.71828941908969,-0.429875765800085,0.138403239962628,12
1073,2012-12-08,2.83567910717513,127.408759124088,0.052601,89.4705882352941,132.240875912409,0.516723502874519,4,-3.90091838055249,-0.328853577003236,0.806931298556184,12
1074,2012-12-09,1.67972844749684,124.463503649635,0.0187826666666667,74875,117.514598540146,0.506068211946194,4,-4.32145349479609,-0.0890113226819487,-0.176775409008927,12
