"Date" "hydro" "solar" "pv" "otras.re" "ghidfs" "ghidfm" "Year" "Izana" "Laguna" "SCTenerife" "Teide" "Mean" "cfcdfs" "cfcdfm" "taxdfs" "taxdfm" "Month" "mon" "dusty" "B0" "Kt" "class" "ghicormean" "cfccormean" "taxcormean"
"366" 2011-01-01 -0.066 330.477 3.25652298903575 "26.345" 40524 147.897810218978 "2011" NA 0.013015 NA NA 0.013015 8272 29.8628158844765 1202.31997013092 19.0844439703321 "01" "ene" "no-dusty" 5898.81596791004 0.601738970085735 "cloudy" 148.017094017094 6 18.0703121125698
"367" 2011-01-02 -0.065 107.377 3.02052697965742 "25.041" 40708 148.569343065693 "2011" 0.089679 0.014973 NA NA 0.052326 14778 53.3501805054152 1268.28997325897 20.1315868771265 "01" "ene" "no-dusty" 5913.73361015854 0.602946373413166 "cloudy" 148.615384615385 33 19.4387495815754
"368" 2011-01-03 -0.067 27.752 3.21500098652396 "27.179" 43898 160.211678832117 "2011" 0.121327 0.020031 NA NA 0.070679 16065 57.9963898916968 1271.94997596741 20.1896821582128 "01" "ene" "no-dusty" 5929.89774774513 0.648422697243457 "cloudy" 160.376068376068 55 19.3309370875359
"369" 2011-01-04 -0.066 16.112 3.34533174787994 "27.045" 43467 158.638686131387 "2011" NA NA NA NA NA 20191 72.8916967509025 1279.1099729538 20.3033329040285 "01" "ene" "no-dusty" 5947.29837828278 0.640177812678135 "cloudy" 156.683760683761 92 19.6528120934963
"370" 2011-01-05 -0.066 12.258 3.7861546810638 "23.066" 47640 173.868613138686 "2011" 0.205222 0.018367 NA NA 0.1117945 4116 14.8592057761733 1310.37997341156 20.7996821176438 "01" "ene" "no-dusty" 5965.92465009415 0.69944676811542 "clean" 176.264957264957 15.5 20.3109371066093
"371" 2011-01-06 -0.066 66.43 3.74524924303963 "18.457" 48188 175.868613138686 "2011" 0.142995 0.019447 NA NA 0.081221 1869 6.74729241877256 1346.63996601105 21.3752375557309 "01" "ene" "no-dusty" 5985.76487528621 0.70514742948814 "clean" 178.059829059829 3.5 20.5715619623661
"372" 2011-01-07 -0.066 67.455 3.82903511689227 "21.893" 48080 175.474452554745 "2011" 0.168664 0.032801 NA NA 0.1007325 1548 5.5884476534296 1282.84996986389 20.3626979343475 "01" "ene" "no-dusty" 6006.80654390463 0.701102462769897 "clean" 177.683760683761 0 19.2215620279312
"373" 2011-01-08 -0.066 757.829 3.58761611167551 "26.866" 45808 167.182481751825 "2011" 0.127254 0.024083 NA NA 0.0756685 7668 27.6823104693141 1276.97997093201 20.2695233481271 "01" "ene" "no-dusty" 6029.03633913752 0.665509268205503 "cloudy" 171.991452991453 20.5 19.0896871387959
"374" 2011-01-09 -0.067 812.741 3.45983865428934 "27.219" 40229 146.821167883212 "2011" 0.091541 0.022879 NA NA 0.05721 9853 35.5703971119134 1231.27997398376 19.5441265711709 "01" "ene" "no-dusty" 6052.44015353593 0.582196261310981 "cloudy" 148.333333333333 17.5 18.6140620410442
"375" 2011-01-10 -0.066 878.083 3.46420252684848 "27.174" 46795 170.784671532847 "2011" 0.05113 0.019353 NA NA 0.0352415 6462 23.3285198555957 1208.97997570038 19.1901583444505 "01" "ene" "no-dusty" 6077.00310621548 0.674482478476289 "cloudy" 174.521367521368 3 18.3074996173382
"376" 2011-01-11 -0.065 1072.297 3.42604964586114 "27.155" 37652 137.416058394161 "2011" NA NA NA NA NA 11420 41.2274368231047 1205.3399682045 19.1323804476904 "01" "ene" "no-dusty" 6102.709561002 0.540413298141353 "cloudy" 144.247863247863 21 18.1856245845556
"377" 2011-01-12 -0.066 563.494 3.77736264901008 "27.248" 44896 163.85401459854 "2011" 0.156297 0.013113 NA NA 0.084705 6875 24.8194945848375 1249.6199760437 19.8352377149794 "01" "ene" "no-dusty" 6129.54314548165 0.641564347787286 "cloudy" 168.128205128205 3 18.5428120493889
"378" 2011-01-13 -0.066 105.681 3.93546066458163 "27.342" 47451 173.178832116788 "2011" 0.090994 0.016383 NA NA 0.0536885 2697 9.73646209386282 1260.01997089386 20.0003169983152 "01" "ene" "no-dusty" 6157.48677091383 0.674998116185329 "clean" 177.615384615385 1.5 18.7699995934963
"379" 2011-01-14 0.03 103.045 3.95880906821719 "27.324" 48251 176.098540145985 "2011" 0.130982 0.022647 NA NA 0.0768145 4699 16.9638989169675 1231.58997154236 19.549047167339 "01" "ene" "no-dusty" 6186.52265296399 0.683156791073702 "clean" 178.726495726496 7.5 17.7784371376038
"380" 2011-01-15 -0.065 119.874 3.93641599890166 "27.338" 46530 169.817518248175 "2011" 0.091784 0.022316 NA NA 0.05705 3091 11.158844765343 1228.16997337341 19.4947614821177 "01" "ene" "no-dusty" 6216.63233321086 0.655599401654041 "clean" 171.119658119658 19 17.9328120350838
"381" 2011-01-16 -0.065 350.985 4.05365510877361 "27.261" 50035 182.609489051095 "2011" 0.136434 0.014182 NA NA 0.075308 2535 9.15162454873646 1216.44996547699 19.3087296107459 "01" "ene" "no-dusty" 6247.79670138204 0.701467724815185 "clean" 184.940170940171 3.5 17.462499588728
"382" 2011-01-17 -0.063 83.289 3.32098965884813 "27.139" 46750 170.620437956204 "2011" NA 0.12462 NA NA 0.12462 7633 27.5559566787004 1294.45997619629 20.5469837491474 "01" "ene" "no-dusty" 6279.99601827004 0.65205304255542 "cloudy" 168.179487179487 21.5 19.0840621590614
"383" 2011-01-18 -0.065 109.46 3.82459917880825 "25.497" 46498 169.700729927007 "2011" 0.418756 0.051651 NA NA 0.2352035 3156 11.3935018050542 1241.03997516632 19.6990472248622 "01" "ene" "dusty" 6313.20993927972 0.645126260241688 "dusty" 171.777777777778 2.5 17.692812114954
"384" 2011-01-19 -0.064 120.083 3.88441975586757 "27.350" 48380 176.569343065693 "2011" 0.236723 0.028456 NA NA 0.1325895 4332 15.6389891696751 1177.92997217178 18.6973011455839 "01" "ene" "no-dusty" 6347.41753855722 0.66762021055572 "clean" 177.786324786325 11 17.4040619879961
"385" 2011-01-20 -0.064 49.237 3.9184859173173 "26.131" 49464 180.525547445255 "2011" 0.155417 0.021869 NA NA 0.088643 4478 16.1660649819495 1185.01997327805 18.8098408456833 "01" "ene" "no-dusty" 6382.59733365011 0.678816618407662 "clean" 178.512820512821 3.5 17.9715621322393
"386" 2011-01-21 -0.064 541.57 3.90301811543912 "24.156" 45481 165.98905109489 "2011" 0.061601 0.012594 NA NA 0.0370975 11994 43.2996389891697 1275.84996700287 20.2515867778233 "01" "ene" "no-dusty" 6418.7273106468 0.620642852309602 "cloudy" 164.068376068376 43 19.9921869933605
"387" 2011-01-22 -0.064 128.412 3.60063878688455 "27.414" 45076 164.51094890511 "2011" 0.045036 0.011882 NA NA 0.028459 11812 42.6425992779783 1160.3299741745 18.4179360980079 "01" "ene" "no-dusty" 6455.78494974402 0.6115852378074 "cloudy" 163.529914529915 21 17.3687497079372
"388" 2011-01-23 -0.064 349.731 2.98807467146962 "26.703" 34993 127.711678832117 "2011" 0.038273 NA NA NA 0.038273 15985 57.7075812274368 1133.20997524261 17.9874599244859 "01" "ene" "no-dusty" 6493.74725119056 0.472004864588602 "cloudy" 129.452991452991 61 16.8578120172024
"389" 2011-01-24 -0.064 89.158 3.47388196895365 "26.842" 39700 144.890510948905 "2011" 0.089583 NA NA NA 0.089583 14647 52.8772563176895 1141.80997180939 18.1239678064982 "01" "ene" "no-dusty" 6532.59076155491 0.532311358494777 "cloudy" 137.74358974359 40.5 16.6399995684624
"390" 2011-01-25 -0.063 1168.991 3.63556673108881 "25.492" 36876 134.583941605839 "2011" 0.04775 NA NA NA 0.04775 20558 74.2166064981949 1149.20997810364 18.2414282238673 "01" "ene" "no-dusty" 6572.29160026594 0.491459417048605 "cloudy" 139.74358974359 97.5 16.7374996244907
"391" 2011-01-26 -0.062 535.646 3.61839751078726 "26.192" 41327 150.828467153285 "2011" 0.060397 NA NA NA 0.060397 16396 59.1913357400722 1005.83997619152 15.9657139078019 "01" "ene" "no-dusty" 6612.8254863744 0.547403408594031 "cloudy" 148.162393162393 95 14.3390621803701
"392" 2011-01-27 -0.063 180.844 2.94128812980133 "25.519" 34316 125.240875912409 "2011" NA NA NA NA NA 20100 72.5631768953069 1143.17997431755 18.1457138780564 "01" "ene" "no-dusty" 6654.16776548511 0.451714042661904 "cloudy" 113.017094017094 92.5 17.1528121456504
"393" 2011-01-28 -0.062 67.675 2.93387253593899 "25.930" 36750 134.124087591241 "2011" 0.144079 NA NA NA 0.144079 21104 76.187725631769 1149.76997613907 18.2503170815725 "01" "ene" "no-dusty" 6696.29343680955 0.480710430713063 "cloudy" 138.119658119658 92 17.5003122240305
"394" 2011-01-29 -0.063 223.392 1.28934360495924 "25.655" 21417 78.1642335766423 "2011" NA NA NA NA NA 24925 89.9819494584838 1053.65997457504 16.7247615011912 "01" "ene" "no-dusty" 6739.17718028963 0.278363597758798 "cloudy" 65.8376068376068 94 15.2274995297194
"395" 2011-01-30 -0.063 892.441 2.8306565924115 "26.227" 27730 101.204379562044 "2011" NA NA NA NA NA 22119 79.8519855595668 960.96997833252 15.2534917195638 "01" "ene" "no-dusty" 6782.79338374435 0.358098053717834 "cloudy" 107.82905982906 67.5 13.7762497067451
"396" 2011-01-31 -0.062 1472.261 3.67166129547694 "26.270" 40224 146.802919708029 "2011" NA NA NA NA NA 17677 63.8158844765343 916.579976022243 14.5488885082896 "01" "ene" "no-dusty" 6827.11616999286 0.516070033856826 "cloudy" 142.538461538462 90 13.1296870987862
"397" 2011-02-01 -0.063 1913.978 4.19605759550823 "26.410" 40911 149.310218978102 "2011" 0.069186 NA NA NA 0.069186 17761 64.1191335740072 1059.17997503281 16.8123805560763 "02" "feb" "no-dusty" 6872.11942390741 0.521446883330929 "cloudy" 159.239316239316 98 14.7790621370077
"398" 2011-02-02 -0.062 2012.858 4.06355679443004 "25.003" 40043 146.142335766423 "2011" NA NA NA NA NA 17205 62.1119133574007 1046.95998048782 16.6184123886956 "02" "feb" "no-dusty" 6917.77681935241 0.507014919675089 "cloudy" 147.940170940171 84 14.9396872371435
"399" 2011-02-03 -0.063 1679.991 3.53969183465088 "26.156" 38113 139.098540145985 "2011" NA 0.013386 NA NA 0.013386 16917 61.072202166065 1098.01997375488 17.4288884722997 "02" "feb" "no-dusty" 6964.06184596674 0.479370378572539 "cloudy" 156.273504273504 48 16.0206247270107
"400" 2011-02-04 -0.062 517.037 4.22296094268855 "21.447" 47618 173.788321167883 "2011" 0.09406 0.019269 NA NA 0.0566645 17291 62.4223826714801 1085.32997608185 17.2274599378071 "02" "feb" "no-dusty" 7010.94783574759 0.594915239101111 "cloudy" 178.555555555556 49 15.3224997222424
"401" 2011-02-05 -0.063 143.815 4.44680685445869 "18.454" 54891 200.332116788321 "2011" 0.096913 0.029479 NA NA 0.063196 17554 63.3718411552347 1093.5999789238 17.3587298241873 "02" "feb" "no-dusty" 7058.40798939732 0.681169296269347 "cloudy" 202.188034188034 64 15.4940621703863
"402" 2011-02-06 -0.064 207.807 4.6814761107083 "24.503" 56964 207.897810218978 "2011" 0.103633 0.017821 NA NA 0.060727 5142 18.5631768953069 1102.99997520447 17.5079361143566 "02" "feb" "no-dusty" 7106.41540239433 0.70211874239358 "clean" 210.230769230769 7 15.4015620946884
"403" 2011-02-07 -0.063 133.691 4.48182217791944 "23.624" 53664 195.85401459854 "2011" 0.100975 0.02018 NA NA 0.0605775 9854 35.5740072202166 1130.02997207642 17.9369836837526 "02" "feb" "no-dusty" 7154.94309075285 0.656957894807011 "cloudy" 193.521367521368 25 16.3268745541573
"404" 2011-02-08 -0.063 59.584 3.85110635638196 "21.430" 53948 196.890510948905 "2011" 0.080716 0.019071 NA NA 0.0498935 10608 38.2960288808664 1115.77997207642 17.7107932075622 "02" "feb" "no-dusty" 7203.96401643724 0.655940569940642 "cloudy" 187.538461538462 27.5 16.1884370446205
"405" 2011-02-09 -0.064 458.9 2.64715702799736 "22.480" 36513 133.259124087591 "2011" NA 0.020233 NA NA 0.020233 22728 82.0505415162455 1082.62997627258 17.1846027979775 "02" "feb" "no-dusty" 7253.45111239846 0.440923765603853 "cloudy" 128.025641025641 85 15.1543746590614
"406" 2011-02-10 -0.064 63.384 4.55673179361722 "25.567" 53195 194.142335766423 "2011" 0.053221 NA NA NA 0.053221 12869 46.4584837545126 1057.06997966766 16.7788885661534 "02" "feb" "no-dusty" 7303.37730720236 0.637981013770053 "cloudy" 190.700854700855 47 14.7653122842312
"407" 2011-02-11 -0.064 522.472 4.6690960169137 "24.951" 56625 206.660583941606 "2011" 0.078536 0.016613 NA NA 0.0475745 5593 20.1913357400722 1146.62996578217 18.200475647336 "02" "feb" "no-dusty" 7353.71554922181 0.674469114476885 "cloudy" 211.350427350427 21 16.5784370601177
"408" 2011-02-12 -0.063 1066.036 3.83849305336502 "26.306" 47654 173.919708029197 "2011" 0.082935 0.015859 NA NA 0.049397 16601 59.9314079422383 1059.77997922897 16.8219044322059 "02" "feb" "no-dusty" 7404.43883036551 0.56372577157136 "cloudy" 177.290598290598 95.5 15.2468746751547
"409" 2011-02-13 -0.065 246.749 2.95316453680001 "26.272" 51147 186.667883211679 "2011" 0.069353 0.015262 NA NA 0.0423075 11917 43.0216606498195 1126.27997970581 17.8774599953303 "02" "feb" "no-dusty" 7455.52020931917 0.600900952757179 "cloudy" 188.91452991453 36.5 17.1715622246265
"410" 2011-02-14 -0.064 156.384 3.32095030704758 "26.406" 43895 160.200729927007 "2011" NA 0.008923 NA NA 0.008923 10337 37.3176895306859 1117.79997444153 17.7428567371671 "02" "feb" "no-dusty" 7506.93283427662 0.512168898154084 "cloudy" 148.034188034188 32.5 16.9293746501207
"411" 2011-02-15 -0.063 161.415 2.58122820755634 "26.302" 46570 169.963503649635 "2011" 0.025635 0.006744 NA NA 0.0161895 9790 35.3429602888087 1225.05997467041 19.4453964233398 "02" "feb" "no-dusty" 7558.64996513927 0.539663049142941 "cloudy" 174.410256410256 16 18.396874666214
"412" 2011-02-16 -0.063 465.874 2.96892898601095 "26.434" 48975 178.740875912409 "2011" 0.041998 0.008924 NA NA 0.025461 11229 40.5379061371841 1088.97997665405 17.2853964548262 "02" "feb" "no-dusty" 7610.64499516598 0.563655383298332 "cloudy" 171.461538461538 38.5 16.3196872472763
"413" 2011-02-17 -0.064 401.316 4.6109737673859 "26.561" 58677 214.149635036496 "2011" 0.082541 0.008515 NA NA 0.045528 7625 27.5270758122744 1162.57997560501 18.4536504064287 "02" "feb" "no-dusty" 7662.89147205498 0.6707117358531 "cloudy" 217.991452991453 16 17.9015621989965
"414" 2011-02-18 -0.064 197.589 3.72811441146349 "26.581" 56480 206.131386861314 "2011" 0.099121 0.011348 NA NA 0.0552345 10256 37.0252707581227 1266.93996715546 20.1101582088168 "02" "feb" "no-dusty" 7715.36311844308 0.641208094645044 "cloudy" 206.367521367521 15 19.7887495458126
"415" 2011-02-19 -0.065 173.756 4.81566380400074 "26.429" 62581 228.397810218978 "2011" 0.062026 0.031843 NA NA 0.0469345 14596 52.6931407942238 1224.47997665405 19.4361901056199 "02" "feb" "no-dusty" 7768.03385180829 0.705654422963083 "cloudy" 232.051282051282 42 18.60281214118
"416" 2011-02-20 -0.064 1159.762 4.62743537667971 "26.580" 60907 222.288321167883 "2011" NA 0.01241 NA NA 0.01241 21236 76.6642599277978 1215.4899687767 19.2934915678842 "02" "feb" "no-dusty" 7820.87780376356 0.682138225642898 "cloudy" 226 69.5 18.8990620523691
"417" 2011-02-21 -0.063 2077.375 4.66928293437529 "26.208" 59633 217.638686131387 "2011" 0.079886 0.015623 NA NA 0.0477545 16481 59.4981949458484 1170.57998037338 18.5806346091013 "02" "feb" "no-dusty" 7873.86933873095 0.663375050111657 "cloudy" 225.145299145299 47.5 18.0337495952845
"418" 2011-02-22 -0.063 1689.855 5.07779086923738 "26.451" 64534 235.525547445255 "2011" 0.122527 0.01454 NA NA 0.0685335 3149 11.3682310469314 1253.01996612549 19.8892058115157 "02" "feb" "no-dusty" 7926.98307198809 0.713085052327285 "clean" 243.57264957265 0 19.3984369933605
"419" 2011-02-23 -0.064 812.528 4.9249529410275 "25.713" 62800 229.197080291971 "2011" 0.147764 0.01676 NA NA 0.082262 6228 22.4837545126354 1258.45996952057 19.9755550717551 "02" "feb" "no-dusty" 7980.19388707813 0.689297779583316 "cloudy" 239.273504273504 0.5 18.9124994575977
"420" 2011-02-24 -0.063 928.744 4.81120022868195 "25.997" 63800 232.846715328467 "2011" 0.180045 0.013246 NA NA 0.0966455 6234 22.5054151624549 1296.33997917175 20.5768250662183 "02" "feb" "no-dusty" 8033.476952578 0.695629202756334 "cloudy" 238.444444444444 8 19.708437204361
"421" 2011-02-25 -0.064 1890.552 5.12518595998489 "22.573" 64225 234.397810218978 "2011" 0.046693 0.009268 NA NA 0.0279805 6829 24.6534296028881 1280.91997051239 20.3320630240062 "02" "feb" "no-dusty" 8086.80773821989 0.695645009422939 "cloudy" 248.931623931624 0 19.5484369695187
"422" 2011-02-26 -0.064 1558.562 5.17910551965421 "26.582" 66176 241.518248175182 "2011" 0.116211 0.009374 NA NA 0.0627925 3109 11.2238267148014 1278.34996891022 20.2912693477812 "02" "feb" "no-dusty" 8140.16203036215 0.712078940761146 "clean" 250.264957264957 0 18.8974995315075
"423" 2011-02-27 -0.064 1348.382 5.06820392578927 "26.427" 65421 238.762773722628 "2011" 0.09067 0.007992 NA NA 0.049331 4314 15.5740072202166 1271.07998371124 20.1758727573213 "02" "feb" "no-dusty" 8193.51594680802 0.699370893587562 "clean" 253.042735042735 0 19.7531247735023
"424" 2011-02-28 -0.063 2263.433 5.26527886818362 "26.599" 68477 249.916058394161 "2011" 0.056961 0.008718 NA NA 0.0328395 3343 12.0685920577617 1221.87997341156 19.3949202128819 "02" "feb" "no-dusty" 8246.84595097017 0.727306589345741 "clean" 256.401709401709 4.5 19.2234369814396
"425" 2011-03-01 -0.064 2333.237 5.2848451187874 "26.609" 64814 236.547445255474 "2011" 0.088103 0.008909 NA NA 0.048506 7481 27.0072202166065 1191.21996593475 18.9082534275358 "03" "mar" "no-dusty" 8300.12886538143 0.683981993316979 "cloudy" 250.666666666667 0 18.5546869933605
"426" 2011-03-02 -0.063 2025.454 4.67914192551927 "26.482" 46155 168.448905109489 "2011" NA 0.014533 NA NA 0.014533 16703 60.2996389891697 1108.07997131348 17.5885709732298 "03" "mar" "no-dusty" 8353.34188455259 0.483970820122164 "cloudy" 205.350427350427 66.5 17.0915620326996
"427" 2011-03-03 -0.064 1182.002 2.77542709288956 "24.978" 40786 148.85401459854 "2011" NA 0.017783 NA NA 0.017783 20058 72.4115523465704 1022.66997653246 16.2328567703565 "03" "mar" "no-dusty" 8406.46258717907 0.424970231332912 "cloudy" 145.897435897436 92 15.2981247249991
"428" 2011-03-04 -0.064 205.916 1.91804728704945 "22.817" 38684 141.182481751825 "2011" NA NA NA NA NA 21075 76.0830324909747 1005.48998111486 15.9601584303947 "03" "mar" "no-dusty" 8459.46894769883 0.400542821658505 "cloudy" 114.042735042735 93.5 14.4453123193234
"429" 2011-03-05 -0.064 54.029 3.23629501840813 "26.354" 46715 170.492700729927 "2011" 0.062095 NA NA NA 0.062095 17614 63.5884476534296 1012.97997832298 16.079047274968 "03" "mar" "no-dusty" 8512.33934720602 0.480693338296164 "cloudy" 167.752136752137 70 13.8337497338653
"430" 2011-03-06 -0.064 279.409 4.22175405557385 "26.358" 57364 209.357664233577 "2011" 0.039463 NA NA NA 0.039463 13352 48.202166064982 1124.13997745514 17.8434917056371 "03" "mar" "no-dusty" 8565.05258372342 0.586637839346637 "cloudy" 229.290598290598 28.5 15.9137496650219
"431" 2011-03-07 -0.064 273.506 4.3152374342458 "25.835" 54655 199.470802919708 "2011" NA NA NA NA NA 14774 53.3357400722022 1131.06997203827 17.9534916196551 "03" "mar" "no-dusty" 8617.58788183969 0.555526596968222 "cloudy" 202.632478632479 63.5 15.8259370625019
"432" 2011-03-08 -0.064 192.192 4.2710558042562 "18.872" 57808 210.978102189781 "2011" 0.082308 NA NA NA 0.082308 14664 52.9386281588448 1140.88997507095 18.1093646836659 "03" "mar" "no-dusty" 8669.92490171657 0.584027486968453 "cloudy" 207 36 15.9887495785952
"433" 2011-03-09 -0.064 273.99 3.6116778889802 "13.191" 48467 176.886861313869 "2011" NA NA NA NA NA 24856 89.7328519855596 1063.51997327805 16.8812694171118 "03" "mar" "no-dusty" 8722.04374747218 0.486730495104799 "cloudy" 183.025641025641 88 14.88843716681
"434" 2011-03-10 -0.064 305.086 3.54073093884026 "13.087" 51815 189.105839416058 "2011" 0.068127 NA NA NA 0.068127 22703 81.9602888086643 1099.50997877121 17.4525393455748 "03" "mar" "no-dusty" 8773.92497494792 0.517275923710795 "cloudy" 206.837606837607 75.5 15.5315622240305
"435" 2011-03-11 -0.063 380.413 4.457586797275 "24.105" 53929 196.821167883212 "2011" 0.108271 NA NA NA 0.108271 15326 55.3285198555957 1050.11997032166 16.6685709574866 "03" "mar" "no-dusty" 8825.54959886518 0.535231033068407 "cloudy" 194.606837606838 73.5 14.6056245863438
"436" 2011-03-12 -0.063 245.621 4.32495265099137 "22.983" 58565 213.740875912409 "2011" NA NA NA NA NA 16047 57.9314079422383 1100.16997551918 17.4630154844314 "03" "mar" "no-dusty" 8876.89909938036 0.577879838946901 "cloudy" 207.042735042735 55.5 15.8324997499585
"437" 2011-03-13 -0.065 493.357 3.70052335187289 "25.557" 45935 167.64598540146 "2011" 0.069134 NA NA NA 0.069134 20223 73.0072202166065 1070.16998416185 16.9868251454263 "03" "mar" "no-dusty" 8927.95542804595 0.450663500961906 "cloudy" 171.504273504273 94 15.7734372708946
"438" 2011-03-14 -0.063 201.747 2.98866321451913 "25.914" 39527 144.259124087591 "2011" NA NA NA NA NA 22621 81.6642599277978 815.359978079796 12.9422218742825 "03" "mar" "no-dusty" 8978.70101318627 0.385603549223603 "cloudy" 145.094017094017 98.5 11.5290621779859
"439" 2011-03-15 -0.064 477.268 3.92899777432449 "25.884" 58428 213.240875912409 "2011" 0.096271 NA NA NA 0.096271 17667 63.7797833935018 860.299976408482 13.655555181087 "03" "mar" "no-dusty" 9029.11876469635 0.566808473259674 "cloudy" 197.871794871795 98.5 12.3374996352941
"440" 2011-03-16 -0.064 325.015 2.91630239101607 "26.010" 54382 198.474452554745 "2011" 0.097783 NA NA NA 0.097783 17780 64.187725631769 914.579981684685 14.5171425664236 "03" "mar" "no-dusty" 9079.19207827359 0.52464875952042 "cloudy" 171.91452991453 93.5 12.6521871946752
"441" 2011-03-17 -0.063 616.585 4.23721660796757 "25.548" 53368 194.773722627737 "2011" 0.045945 NA NA NA 0.045945 17614 63.5884476534296 1081.40996813774 17.165237589488 "03" "mar" "no-dusty" 9128.90483909066 0.512062446203715 "cloudy" 199.786324786325 77 16.2737494632602
"442" 2011-03-18 -0.064 765.864 5.09026396697139 "24.862" 60928 222.36496350365 "2011" 0.083617 0.013324 NA NA 0.0484705 13123 47.3754512635379 1167.17997646332 18.5266662930685 "03" "mar" "no-dusty" 9178.24142491967 0.581457697288051 "cloudy" 233.74358974359 31.5 17.287499576807
"443" 2011-03-19 -0.064 144.808 4.9630269270998 "25.874" 68207 248.930656934307 "2011" 0.12849 0.021725 NA NA 0.0751075 9896 35.7256317689531 1214.19997215271 19.2730154309954 "03" "mar" "no-dusty" 9227.18670871726 0.647470995767234 "cloudy" 254.871794871795 16.5 18.0234370231628
"444" 2011-03-20 -0.065 423.642 5.52460563995414 "26.122" 75583 275.850364963504 "2011" 0.080126 0.025275 NA NA 0.0527005 9500 34.2960288808664 1325.62996387482 21.0417454583304 "03" "mar" "no-dusty" 9275.72606067978 0.713734829577201 "cloudy" 287.008547008547 22 18.9856244623661
"445" 2011-03-21 -0.064 178.921 4.83398077546184 "24.280" 70431 257.047445255474 "2011" 0.103406 0.018746 NA NA 0.061076 18289 66.0252707581227 1344.95996665955 21.3485708993579 "03" "mar" "no-dusty" 9323.84534977958 0.661651760051686 "cloudy" 263.897435897436 60 19.2199994325638
"446" 2011-03-22 -0.064 411.392 4.89711137643306 "26.527" 67841 247.594890510949 "2011" 0.105851 0.016101 NA NA 0.060976 10921 39.4259927797834 1298.6499710083 20.6134916033064 "03" "mar" "no-dusty" 9371.5309447911 0.634077549043961 "cloudy" 246.145299145299 31 19.6112495362759
"447" 2011-03-23 -0.063 426.569 5.09841445034732 "26.501" 70521 257.375912408759 "2011" 0.174048 0.034376 NA NA 0.104212 8368 30.2093862815884 1215.86997413635 19.2995233989897 "03" "mar" "no-dusty" 9418.76971481777 0.65582046114711 "cloudy" 269.358974358974 38 17.7134371995926
"448" 2011-03-24 -0.064 399.577 5.57019547530609 "10.788" 80088 292.29197080292 "2011" 0.189175 0.036921 NA NA 0.113048 6312 22.7870036101083 1210.75997543335 19.2184123084659 "03" "mar" "no-dusty" 9465.54902932935 0.741109393394278 "cloudy" 292.982905982906 19.5 17.7043745815754
"449" 2011-03-25 0.504 664.573 5.58444220908616 "23.656" 78359 285.981751824818 "2011" 0.155191 0.046544 NA NA 0.1008675 7114 25.6823104693141 1233.76997184753 19.5836503467863 "03" "mar" "no-dusty" 9511.85675772005 0.721579626209676 "cloudy" 293.820512820513 27 18.4487496316433
"450" 2011-03-26 -0.064 1346.064 4.44944749420825 "16.947" 66125 241.332116788321 "2011" 0.112253 0.048365 NA NA 0.080309 7826 28.2527075812274 1250.70997524261 19.8525392895653 "03" "mar" "no-dusty" 9557.6812683972 0.606001669261671 "cloudy" 240.897435897436 17 18.6549995839596
"451" 2011-03-27 -0.059 1581.74 5.16343511442957 "23.619" 72515 264.653284671533 "2011" 0.056296 0.03977 NA NA 0.048033 8825 31.8592057761733 1241.17997741699 19.7012694828094 "03" "mar" "no-dusty" 9603.01142741127 0.661425728806931 "cloudy" 288.299145299145 1.5 19.0421871542931
"452" 2011-03-28 -0.062 1724.132 5.56026560464065 "21.383" 79288 289.372262773723 "2011" 0.082402 0.037416 NA NA 0.059909 6179 22.3068592057762 1239.26997089386 19.6709519189502 "03" "mar" "no-dusty" 9647.83659663648 0.719843691070654 "cloudy" 303.102564102564 0 19.2071870565414
"453" 2011-03-29 -0.062 2313.286 5.79154973729985 "22.322" 79884 291.547445255474 "2011" 0.095212 0.049516 NA NA 0.072364 4951 17.8736462093863 1262.34996891022 20.037301093813 "03" "mar" "no-dusty" 9692.14663151266 0.721939004036646 "clean" 304.880341880342 0 19.3824995160103
"454" 2011-03-30 -0.061 2181.396 5.5723060837657 "15.345" 75554 275.744525547445 "2011" 0.08281 0.042061 NA NA 0.0624355 9237 33.3465703971119 1350.75997638702 21.4406345458258 "03" "mar" "no-dusty" 9735.93187835828 0.679736536350398 "cloudy" 297.205128205128 2 20.8518747091293
"455" 2011-03-31 1.147 521.331 5.2857142176613 "21.954" 79065 288.558394160584 "2011" 0.13676 0.021943 NA NA 0.0793515 11793 42.5740072202166 1340.79996776581 21.2825391708858 "03" "mar" "no-dusty" 9779.18317126417 0.70817790592205 "cloudy" 300.905982905983 26 20.2690619528294
"456" 2011-04-01 4.523 400.075 5.67812294481629 "21.979" 81254 296.547445255474 "2011" 0.100509 0.016964 NA NA 0.0587365 6025 21.7509025270758 1425.34996604919 22.6246026357015 "04" "abr" "no-dusty" 9821.8918285787 0.724619941895785 "cloudy" 306.239316239316 1.5 21.1140619516373
"457" 2011-04-02 8.01 697.863 5.20950913520285 "25.042" 76118 277.802919708029 "2011" 0.088019 0.030773 NA NA 0.059396 15152 54.7003610108303 1344.54997348785 21.3420630712358 "04" "abr" "no-dusty" 9864.04964899336 0.675916110547264 "cloudy" 284.948717948718 39.5 20.0021871626377
