"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "Kt" "taxdfm" "km" "PC1" "PC2" "PC3" "PC4" "Month"
"1032" "2012-10-28" 1.97664580697632 112.189781021898 0.090042 89.4404332129964 2012 0.365299896901912 22.8066661320035 3 -5.08046313855045 1.054528524983 -0.0565122806510434 -1.01001430907723 "10"
"1033" "2012-10-29" 3.41531492861016 194.470802919708 0.050965 71.7617328519856 2012 0.637429326153488 24.2619042018103 2 -1.66854697580005 0.689927527990677 0.546434803592114 -0.684309186032312 "10"
"1040" "2012-11-05" 3.14876649195735 138.551094890511 0.1506 78.4115523465704 2012 0.475578653460792 26.0095232706221 3 -3.28710779915911 1.20626053465251 -0.173029255569528 -0.875197364383345 "11"
"1041" "2012-11-06" 2.40967264594253 141.025547445255 0.196582 80.8880866425993 2012 0.487227022576001 23.4461899711972 3 -3.56909458020934 1.5047115467083 -0.529933104222549 -0.651197955794562 "11"
"1043" "2012-11-08" 3.18219659316826 153.762773722628 0.062518 48.7436823104693 2012 0.538117470459567 20.0785710471017 2 -2.1431974892284 0.638748440659345 0.504489439528005 0.313367363452739 "11"
"1044" "2012-11-09" 3.93070553949033 178.908759124088 0.036466 33.5920577617329 2012 0.630121799147345 19.1499997169252 2 -0.673624853246597 0.385710377597635 0.853112200014368 0.695297146723353 "11"
"1045" "2012-11-10" 3.92922578167359 172.56204379562 0.0348195 36.4115523465704 2012 0.611621784393664 20.6399995713007 2 -0.907262313535993 0.38879994112939 0.841174416974061 0.576385141986155 "11"
"1046" "2012-11-11" 3.07504405385867 152.43795620438 0.040753 42.5162454873646 2012 0.543689756556498 21.2377772104172 2 -2.04334085996532 0.511302519820445 0.64927084704806 0.61650683075421 "11"
"1047" "2012-11-12" 3.38189047532984 122.934306569343 0.006801 57.4837545126354 2012 0.441189218154189 19.3668248615568 3 -3.15218374900957 0.380993360530368 0.76600443757733 -0.189920859205874 "11"
"1048" "2012-11-13" 2.05096692571842 119.638686131387 0.0449075 61.5595667870036 2012 0.432004586095484 20.3122216936142 3 -3.94498527767169 0.69662095269125 0.370413365130742 0.178418726732003 "11"
"1049" "2012-11-14" 1.85935523224291 120.251824817518 0.0406766666666667 69.0180505415162 2012 0.43685994679311 20.6922217475043 3 -4.18750248322004 0.72798915147623 0.343318667934445 -0.0305963748174976 "11"
"1050" "2012-11-15" 3.5440199710826 143.56204379562 0.017226 54.4115523465704 2012 0.524675309889045 21.2485709266057 2 -2.3092077969258 0.410461610314224 0.77878217697569 -0.0312699278270652 "11"
"1051" "2012-11-16" 2.36647727272727 144.879562043796 0.012093 95.2057761732852 2012 0.532626605047937 21.0538089691647 3 -3.81277163107608 0.680212929070773 0.501397048584538 -1.15782833212539 "11"
"1052" "2012-11-17" 3.23592535694921 146.697080291971 0.125335 56.4837545126354 2012 0.542455219296202 19.8546027607388 2 -2.26142356567848 0.972656293296329 0.11368331108715 0.0783979139117637 "11"
"1053" "2012-11-18" 3.88399715344298 145.689781021898 0.0360116666666667 47.8916967509025 2012 0.541823452027141 20.3766662052699 2 -1.84212332946771 0.442289584398033 0.745060924580487 0.134434892402822 "11"
"1054" "2012-11-19" 2.13965073197181 126.583941605839 0.0326493333333333 69.2815884476534 2012 0.47342461190911 20.927301179795 3 -3.78736690944002 0.668322238494174 0.43932503472647 -0.0902606950168244 "11"
"1055" "2012-11-20" 3.38994442436291 137.656934306569 0.0211893333333333 52.0649819494585 2012 0.517688666295894 21.0799996058146 2 -2.41160137443642 0.428724808312622 0.745246252186975 0.144258750137985 "11"
"1056" "2012-11-21" 3.14646213627327 133.007299270073 0.023384 48.5018050541516 2012 0.502917597588948 20.1733327517434 2 -2.57043303204362 0.44110487805131 0.712986399709846 0.369020973171374 "11"
"1057" "2012-11-22" 3.87703325501536 149.850364963504 0.0459823333333333 39.5342960288809 2012 0.569613152464778 20.9465074085054 2 -1.42807979474546 0.452355752630382 0.736648758406254 0.520058593585681 "11"
"1058" "2012-11-23" 3.28747401951925 165.113138686131 0.070045 39.1227436823105 2012 0.630888113802857 20.9476185299101 2 -1.18300286571964 0.622386843458666 0.561820115933461 0.844696425575457 "11"
"1059" "2012-11-24" 3.90918692391108 178.094890510949 0.0634213333333333 23.2238267148014 2012 0.68393677799966 22.6514280107286 11 -0.0725569759414134 0.466230984701607 0.766794518707287 1.28559491667708 "11"
"1063" "2012-11-28" 3.12842829387312 112.565693430657 0.014261 73.9241877256318 2012 0.440505487390341 17.9171424858154 3 -3.74415968919467 0.511856054167143 0.622717006139463 -0.657833393221724 "11"
"1065" "2012-11-30" 3.8705494306886 149.777372262774 0.042779 53.6353790613718 2012 0.591143522629916 18.3633329603407 2 -1.63809110245423 0.503787009331867 0.704452235536927 0.0344599104921174 "11"
"1066" "2012-12-01" 3.42114359298753 131.813868613139 0.0549475 60.3971119133574 2012 0.522340255881582 17.2095235113114 2 -2.57463244149259 0.626755443296102 0.518718383797822 -0.124221308688297 "12"
"1068" "2012-12-03" 3.33493922826676 143.251824817518 0.048573 49.812274368231 2012 0.571956604620132 17.1477774438404 2 -1.97178646973569 0.556270204702555 0.617003643356347 0.384708024071705 "12"
"1069" "2012-12-04" 3.00330968733056 147.423357664234 0.066663 44.1480144404332 2012 0.590676894449996 17.8426979231456 2 -1.83039685594681 0.646452953267981 0.507926819952404 0.766993161787679 "12"
"1070" "2012-12-05" 2.93721760347009 139.102189781022 0.0595326666666667 53.8194945848375 2012 0.559190095132155 18.1293646494548 2 -2.36271974913897 0.660626935848218 0.484193696098004 0.378872378414481 "12"
"1071" "2012-12-06" 2.55758630037954 138.941605839416 0.038693 54.6859205776173 2012 0.560297665733828 18.6671424593244 2 -2.58571771997774 0.59537397841845 0.559321859785599 0.488821290954299 "12"
"1072" "2012-12-07" 2.50736490150009 127.85401459854 0.080008 75.6678700361011 2012 0.517105607158909 20.316824958438 3 -3.42561009970844 0.896797829429465 0.199976132850733 -0.343947155765202 "12"
"1073" "2012-12-08" 2.83567910717513 127.408759124088 0.052601 89.2924187725632 2012 0.516723502874517 20.461586876521 3 -3.62657754474059 0.800823567875777 0.337577859064579 -1.01254316770043 "12"
"1074" "2012-12-09" 1.67972844749684 124.463503649635 0.0187826666666667 75.0252707581227 2012 0.506068211946194 20.9095234341092 3 -3.97475025702524 0.664674715604519 0.460068389776754 -0.0290280488651105 "12"
"1076" "2012-12-11" 3.42003095065968 147.032846715328 0.058515 61.0252707581227 2012 0.600528725263845 20.031586874099 2 -1.98094928619293 0.651764318945867 0.534509869673301 -0.0257230804026944 "12"
"1077" "2012-12-12" 3.12144180372312 151.948905109489 0.0470563333333333 25.028880866426 2012 0.621811187702603 18.891269388653 2 -1.10350152121812 0.450812391568395 0.734646536692073 1.52099723830632 "12"
"1078" "2012-12-13" 3.28613545996747 147.244525547445 0.0416326666666667 28.3068592057762 2012 0.603601390659479 18.345078990573 2 -1.25677558494361 0.424563057685484 0.761624703765913 1.30706890558721 "12"
"1079" "2012-12-14" 2.75089237303452 148.098540145985 0.0455896666666667 41.7075812274368 2012 0.608022228973719 18.8768249844748 2 -1.80303331171845 0.553263134046539 0.621653556234554 0.999042200688009 "12"
"1080" "2012-12-15" 3.12480797035966 158.105839416058 0.055326 48.8447653429603 2012 0.649951130948099 19.5795233741639 2 -1.44278983842103 0.606580869232914 0.597346756877911 0.630029795194776 "12"
"1081" "2012-12-16" 3.69022230254835 161.824817518248 0.0370473333333333 24.7256317689531 2012 0.665959295837928 19.9450788497925 11 -0.476481644032708 0.355992378614853 0.88110490248216 1.36742408529241 "12"
"1082" "2012-12-17" 3.8278115398518 162.200729927007 0.0433 15.7689530685921 2012 0.668082427069045 20.2458726035224 11 -0.170971628588299 0.33206044599682 0.900346935784912 1.67029769374738 "12"
"1083" "2012-12-18" 3.90440312669438 171.861313868613 0.0548116666666667 6.15884476534296 2012 0.708327932333176 22.1009518759591 11 0.434778646077032 0.338910309899204 0.903921400918516 2.06987575480311 "12"
"1084" "2012-12-19" 3.38724471353696 161.521897810219 0.038003 33.7436823104693 2012 0.665994248971582 22.0496820419554 2 -0.842831596747674 0.429147052765399 0.801906455225427 1.13496144782049 "12"
"1085" "2012-12-20" 3.35297307066691 153.715328467153 0.0863855 70.4115523465704 2012 0.633931835711391 23.1001581767249 2 -1.95021807407641 0.839798797329105 0.340453035027836 -0.305708495323588 "12"
"1086" "2012-12-21" 3.66897478763781 162.474452554745 0.0523083333333333 74.4584837545126 2012 0.67003895161011 22.1779359181722 2 -1.63594941459565 0.669884838586963 0.575429406410658 -0.556270042036574 "12"
"1087" "2012-12-22" 3.8434280679559 169.591240875912 0.0361683333333333 40.9061371841155 2012 0.699215671492634 22.9317454686241 11 -0.524211616577126 0.418773322520454 0.849904314721635 0.716903417193875 "12"
"1088" "2012-12-23" 3.89619103560455 172.43795620438 0.017809 3.73285198555957 2012 0.71061865333195 23.0301581488715 11 0.46897948835729 0.148366639860836 1.13034085144646 2.15643951314804 "12"
"1089" "2012-12-24" 3.54835758178204 164.375912408759 0.0860595 26.3537906137184 2012 0.676926207950343 21.5141265051705 11 -0.445804903883408 0.614809264559835 0.577749135968577 1.39143098641851 "12"
"1090" "2012-12-25" 3.75990647026929 146.941605839416 0.026901 37.8592057761733 2012 0.604576244118021 16.9290472212292 2 -1.26561854420113 0.358471824983385 0.860299325318414 0.749131092254945 "12"
"1091" "2012-12-26" 3.39306208205313 125.930656934307 0.007467 60.5703971119134 2012 0.517541385414356 17.8768249390617 2 -2.71577519538639 0.396328998258738 0.789493007722521 -0.109392221015124 "12"
"1092" "2012-12-27" 3.19823671606723 146.295620437956 0.0613065 36.9025270758123 2012 0.600422568723699 18.565237726484 2 -1.51292967998032 0.568332402904673 0.597999351382296 1.00996979200022 "12"
"1093" "2012-12-28" 3.86274399060184 171.419708029197 0.064282 7.69675090252708 2012 0.702431460698529 20.2326979864211 11 0.346813068811403 0.395827285964008 0.834266838385919 2.01518194976332 "12"
"1094" "2012-12-29" 3.88843642689319 172.35401459854 0.0510263333333333 6.4043321299639 2012 0.704998851498474 20.5826979137602 11 0.399652308410309 0.323432799402116 0.921322759274392 2.0515084482912 "12"
"1095" "2012-12-30" 3.93480028917405 170.102189781022 0.039803 14.4476534296029 2012 0.694397175940208 19.4753962774125 11 0.133763634217227 0.302710355866665 0.951673500451821 1.69958697067327 "12"
"1096" "2012-12-31" 1.48537750768119 89.6459854014599 0.011254 65.5415162454874 2012 0.365147413046013 20.0049201420375 3 -4.99554283035033 0.587045148178542 0.452664022484431 0.249978518223546 "12"
"1097" "2013-01-01" 2.37566341093569 116.452554744526 0.007778 53.9747292418773 2013 0.473198423511107 18.6909519225832 3 -3.39269291803564 0.000527636924937858 0.304021183724069 0.468677191417881 "01"
"1098" "2013-01-02" 1.77376572116671 118.164233576642 0.047589 51.4187725631769 2013 0.478889511339993 18.9898407951234 3 -3.53613021412905 0.233212970416597 0.017532669404899 0.821772687829182 "01"
"1099" "2013-01-03" 2.33578628133084 123.507299270073 0.010794 59.7075812274368 2013 0.49912477183556 19.4915868365575 3 -3.33138256682584 0.0485201182015259 0.269874777669651 0.286581308494026 "01"
"1100" "2013-01-04" 2.97026915529391 141.481751824818 0.099656 44.7870036101083 2013 0.570030196259549 19.9490471643115 2 -1.98866654529268 0.361878007517638 -0.0755717497562358 0.737238671095234 "01"
"1101" "2013-01-05" 3.7922631790206 172.065693430657 0.106695 11.4187725631769 2013 0.69101581627169 18.9715869237506 11 0.212541676936502 0.1779686889167 0.182445682975926 1.86219009312233 "01"
"1102" "2013-01-06" 3.77852667023459 168.558394160584 0.0533326666666667 17.6317689530686 2013 0.674617166604769 18.8055551619757 11 -0.128823965604085 -0.0516439665385754 0.456603608864064 1.5810553791752 "01"
"1103" "2013-01-07" 3.90682142538578 172.441605839416 0.053777 25.7148014440433 2013 0.687671779325846 19.8077771777198 11 -0.148825020345382 -0.0201991054674731 0.439896619523275 1.22571902672765 "01"
"1105" "2013-01-09" 3.86116871822317 167.255474452555 0.0342653333333333 45.2274368231047 2013 0.66183217287655 18.9106344798255 2 -0.862035835674737 -0.0194847501228912 0.450500937027539 0.433890768719783 "01"
