"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2011-02-05" 4.12834780561804 200.332116788321 0.063196 63.4926470588235 266.704379562044 0.681169296269346 5 -0.517672642625831 0.166369405349773 0.456760321216433 2
"2011-02-19" 4.4854645080295 228.397810218978 0.0469345 52.4375 296.773722627737 0.705654422963082 5 0.36247713289446 0.428285424751461 0.370916641941529 2
"2011-02-20" 4.31114976199194 222.288321167883 0.01241 76.6875 270.215328467153 0.682138225642897 5 -0.594157505958828 0.393601097997265 1.22303357467574 2
"2011-02-21" 4.35115342365434 217.638686131387 0.0477545 59.5882352941176 250.058394160584 0.663375050111658 5 -0.456274299287862 0.255533877481281 0.634900472524876 2
"2011-03-18" 4.7711526390124 222.36496350365 0.0484705 47.0147058823529 205.576642335766 0.581457697288052 5 -0.735271652972934 0.242575176660245 0.688698424740816 3
"2011-03-19" 4.65297248522258 248.930656934307 0.0751075 35.7463235294118 273.981751824818 0.647470995767236 5 0.463065016047298 0.26001990796951 0.163064656038864 3
"2011-03-21" 4.53409269236805 257.047445255474 0.061076 65.8676470588235 255 0.661651760051684 5 -0.216986353255248 0.0537446281336873 1.21620426869516 3
"2011-03-22" 4.59437280954125 247.594890510949 0.060976 39.7132352941176 253.992700729927 0.634077549043961 5 0.125021315456116 0.27962774406317 0.336494005335958 3
"2011-03-23" 4.78434116231626 257.375912408759 0.104212 30.1580882352941 266.270072992701 0.655820461147109 5 0.715306036805899 0.0938284124640481 0.0392257141995032 3
"2011-03-27" 4.84985222576764 264.653284671533 0.048033 31.6360294117647 275.470802919708 0.661425728806932 5 0.792090647669728 0.492857395416006 0.221334519540463 3
"2011-03-30" 5.23753073180938 275.744525547445 0.0624355 32.9816176470588 287.682481751825 0.679736536350398 5 1.20366375605832 0.428255869825184 0.451609820576261 3
"2011-03-31" 4.96930742271277 288.558394160584 0.0793515 42.1544117647059 323.288321167883 0.708177905922051 5 1.39240425749332 0.261148969491993 0.612846117322559 3
"2011-04-02" 4.89993199769838 277.802919708029 0.059396 54.4485294117647 273.335766423358 0.675916110547264 5 0.508801222465966 0.201591762210782 1.08769698926294 4
"2011-04-03" 5.41072082439713 254.171532846715 0.04939 43.4227941176471 231.759124087591 0.615822026951028 5 0.187308596469239 0.33790707964895 0.97742512511863 4
"2011-04-04" 4.25058194277345 250.401459854015 0.0452205 49.3602941176471 225.189781021898 0.60418487545824 5 -0.580509760151065 0.19846698626561 0.662256532482989 4
"2011-04-11" 5.50055578804206 281.551094890511 0.0586215 38.0477941176471 279.186131386861 0.661334582814925 5 1.08915065330613 0.392575147382751 0.85656691924737 4
"2011-04-12" 5.24479520845321 270.872262773723 0.066037 47.5257352941176 258.087591240876 0.633998660920989 5 0.430411359631135 0.195047511277042 1.07447313349208 4
