"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2011-03-20" 5.18067034576555 275.850364963504 0.0527005 34.1397058823529 322.262773722628 0.713734829577202 6 1.56431848881981 0.567860916728089 0.354687373212248 3
"2011-03-24" 5.228271956897 292.29197080292 0.113048 22.5220588235294 357.222627737226 0.741109393394279 6 2.37706103657339 0.293377793088215 -0.0876587598764742 3
"2011-03-25" 5.24285975833028 285.981751824818 0.1008675 25.5882352941176 340.63503649635 0.721579626209678 6 2.04854761503008 0.32210810756875 0.0626909620565451 3
"2011-03-28" 5.22379295914631 289.372262773723 0.059909 21.8125 334.956204379562 0.719843691070655 6 2.04774911926409 0.628833885888894 0.00749122811460198 3
"2011-03-29" 5.44234189464874 291.547445255474 0.072364 17.4926470588235 338.857664233577 0.721939004036645 6 2.29695766803149 0.601363326536425 -0.0506406970913773 3
"2011-04-01" 5.3394622587226 296.547445255474 0.0587365 21.5404411764706 337.259124087591 0.724619941895784 6 2.19028754207157 0.644523033765318 0.0912357213673427 4
"2011-04-07" 5.37603311188994 306.850364963504 0.0638065 39.7830882352941 350.423357664234 0.731588817779493 6 2.02965488052361 0.458671389788802 0.78548276403071 4
"2011-04-09" 5.75422398911963 310.284671532847 0.038358 8.08088235294118 362.361313868613 0.734174186557221 6 2.93349621126919 0.966883825857627 -0.107979329176489 4
"2011-04-10" 5.66835800596328 297.266423357664 0.045853 19.0220588235294 320.317518248175 0.700779643410292 6 2.13168488174268 0.737409496002999 0.257348619256962 4
"2011-04-13" 5.4129635926139 304.503649635036 0.1025965 34.6470588235294 323.047445255474 0.710243590317184 6 1.87702484586954 0.172636969636367 0.640399830974945 4
"2011-04-14" 5.32964769576816 316.372262773723 0.162435 26.4007352941176 352.587591240876 0.73541972959717 6 2.4853912241341 -0.141345127013376 0.232650755785955 4
"2011-05-10" 5.63161060835905 310.762773722628 0.1107345 34.4448529411765 300.321167883212 0.676791523153243 6 1.68829872747672 0.0571088197267181 0.883118377952509 5
"2011-05-15" 5.50633598367945 329.222627737226 0.1055575 21.8786764705882 343.905109489051 0.711341220566333 6 2.4844056340121 0.25896819517042 0.396223130458059 5
"2011-06-01" 5.56268635246116 324.817518248175 0.044316 31.7426470588235 323.667883211679 0.68950609634757 6 1.95734112876224 0.5698323736187 0.887911193873778 6
"2011-06-02" 5.5542383742219 322.602189781022 0.042968 34.9264705882353 316.474452554745 0.684366739804296 6 1.79647107709317 0.538851994304014 1.00092645647082 6
"2011-06-03" 4.7089959198619 334.383211678832 0.0760655 30.4522058823529 344.441605839416 0.708936068183996 6 1.95000582319909 0.311963464659889 0.407411740870674 6
"2011-06-09" 5.60426583668986 313.850364963504 0.074679 36.5772058823529 296.985401459854 0.663593287380005 6 1.51787393100725 0.269307131976886 1.05176395732151 6
"2011-06-12" 5.72480645498771 322.711678832117 0.0477625 26.1323529411765 324.29197080292 0.681763696606189 6 2.09482401042748 0.606456206133198 0.767763828043887 6
"2011-06-13" 5.66676910603128 345.70802919708 0.186996 9.44117647058824 363.492700729927 0.730200363238817 6 3.23680605562213 -0.180435797286111 -0.0113311151666894 6
"2011-06-14" 5.74865957001622 346.605839416058 0.137959 8.23529411764706 369.313868613139 0.731978610249674 6 3.29917070296108 0.195841232853638 0.0417725235850273 6
"2011-06-15" 5.67747946853586 347.459854014599 0.1462665 15.0367647058824 379.091240875912 0.733691590930465 6 3.21739129718853 0.0855061658267489 0.229320350948455 6
"2011-06-16" 5.84121462572579 353.715328467153 0.059474 11.0147058823529 398.642335766423 0.746836538707534 6 3.52144708791925 0.784820983442668 0.265121617421844 6
"2011-06-17" 5.73165899461213 337.368613138686 0.071965 20.1029411764706 354.167883211679 0.7122876634798 6 2.70885482517245 0.535344297368194 0.529079131664473 6
"2011-06-24" 5.74200972956008 356.57299270073 0.10632 3.55147058823529 402.726277372263 0.753364064231189 6 3.76267053741952 0.515058981365708 -0.0999320537296736 6
"2011-06-25" 5.74809724329131 356.485401459854 0.050831 7.56617647058824 401.967153284672 0.7533662277083 6 3.61800183472356 0.874711514357869 0.111835272330436 6
"2011-06-26" 5.54403802897944 351.047445255474 0.1787805 5.39705882352941 374.178832116788 0.742085953972329 6 3.4280699494323 -0.0793506790772805 -0.201771906856721 6
"2011-07-05" 5.19875634252236 319.682481751825 0.1145345 27.1286764705882 298.094890510949 0.678658741947373 6 1.70447980865663 0.0378026208449606 0.485257286078366 7
"2011-07-08" 5.39341946958205 315.083941605839 0.109503 25.2867647058824 293.660583941606 0.670301286353666 6 1.71708832369858 0.10087914099806 0.509984864022179 7
"2011-07-09" 5.60882983731757 311.948905109489 0.065066 24.4448529411765 290.872262773723 0.664147795301251 6 1.70856680491431 0.439719232261668 0.63137836398716 7
"2011-07-10" 5.66187817126118 322.087591240876 0.026094 21.9007352941176 316.751824817518 0.686293421441644 6 2.10184034187084 0.786515015201823 0.606989057415262 7
