"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2011-01-05" 3.48945964324946 173.868613138686 0.1117945 15.0955882352941 289.01094890511 0.699446768115419 1 0.327667764808085 0.290655982921696 -1.85776053307417 1
"2011-01-08" 3.30882199089815 167.182481751825 0.0756685 27.8455882352941 254.01094890511 0.665509268205504 1 -0.515611125082344 0.346170148534675 -1.37678140368761 1
"2011-01-10" 3.19650703562274 170.784671532847 0.0352415 23.1654411764706 262.083941605839 0.67448247847629 1 -0.385885734786667 0.679778726374939 -1.54741686400855 1
"2011-01-12" 3.48711225610713 163.85401459854 0.084705 24.7095588235294 232.452554744526 0.641564347787285 1 -0.661119987720085 0.275340172472446 -1.35491479860905 1
"2011-01-13" 3.6339187634043 173.178832116788 0.0536885 9.42279411764706 273.251824817518 0.674998116185327 1 0.199775279025083 0.721120622148308 -1.84130525876617 1
"2011-01-14" 3.65633990688916 176.098540145985 0.0768145 16.9558823529412 275.321167883212 0.683156791073701 1 0.157776629245718 0.497545213069922 -1.59873996194098 1
"2011-01-15" 3.63651462049485 169.817518248175 0.05705 11.1507352941176 278.251824817518 0.65559940165404 1 0.0729639196029597 0.677498245547883 -1.75987156883849 1
"2011-01-17" 3.06942119579432 170.620437956204 0.12462 27.9154411764706 238.28102189781 0.652053042555419 1 -0.727293617318751 -0.0679538675489064 -1.46940913831079 1
"2011-01-18" 3.53571428571429 169.700729927007 0.2352035 11.3125 260.350364963504 0.645126260241686 1 0.0383879601753953 -0.639744310905964 -1.97754306198943 1
"2011-01-19" 3.59186195532772 176.569343065693 0.1325895 15.9007352941176 263.102189781022 0.667620210555718 1 0.0461618026197126 0.0691099089728968 -1.67749294795822 1
"2011-01-20" 3.62421535805827 180.525547445255 0.088643 16.3308823529412 276.076642335766 0.67881661840766 1 0.178108002010013 0.404614943514576 -1.60589332880663 1
"2011-01-21" 3.61075874875765 165.98905109489 0.0370975 43.4080882352941 225.92700729927 0.620642852309601 1 -1.18734183912404 0.42690195868342 -0.505990807932733 1
"2011-02-07" 4.16280666422556 195.85401459854 0.0605775 35.9852941176471 251.277372262774 0.656957894807011 1 -0.207487796775353 0.391653878336646 -0.438698858913924 2
"2011-02-08" 3.57782340325365 196.890510948905 0.0498935 38.3602941176471 262.861313868613 0.655940569940642 1 -0.446532351651974 0.409941008548576 -0.6132071546515 2
"2011-02-10" 4.23535988910394 194.142335766423 0.053221 46.7426470588235 257.138686131387 0.637981013770052 1 -0.481550863062382 0.349777117780211 0.0143764412473285 2
"2011-02-17" 4.29280221792122 214.149635036496 0.045528 27.5992647058824 265.025547445255 0.670711735853099 1 0.289344899376064 0.584286342544579 -0.566811946734465 2
"2011-02-18" 3.47167442590365 206.131386861314 0.0552345 37.0882352941176 238.116788321168 0.641208094645045 1 -0.649151011987031 0.304324234192933 -0.582494567281697 2
"2011-03-26" 4.17825757179474 241.332116788321 0.080309 28.2279411764706 242.967153284672 0.606001669261671 1 -0.0709597330202723 0.173942643258455 -0.241359423150535 3
