"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2012-04-18" 4.5446355955178 292.419708029197 0.955723333333333 25.1102941176471 258.565693430657 0.669560956908474 11 1.87418960014963 -6.01544697588441 -1.07150163664921 4
"2012-06-26" 3.83876287728176 274.06204379562 0.947493333333333 36.9669117647059 185.835766423358 0.579495710365538 11 0.21118444669617 -6.2872798591652 -0.798913618898979 6
"2012-06-28" 4.55182541116935 321.507299270073 0.769541333333333 18.6801470588235 276.091240875912 0.680316233126256 11 2.17045301403317 -4.64858923299151 -0.891369604729083 6
"2012-07-17" 4.59857333273089 325.656934306569 0.6647845 24.0772058823529 300.197080291971 0.699247467429341 11 2.26001551394835 -3.89803011004179 -0.593906237905532 7
"2012-07-18" 4.50029934032171 329.21897810219 0.9327595 19.8272058823529 309.153284671533 0.707726058746426 11 2.72059634815217 -5.7638545994418 -1.12401479184904 7
"2012-07-21" 4.10603424905115 298.401459854015 0.924113 57.8014705882353 227.229927007299 0.643907486041127 11 0.664793345396366 -6.20057357311181 0.0495985869190601 7
"2012-08-03" 4.53626536237123 307.616788321168 0.8078165 32.0147058823529 265.06204379562 0.678006306146118 11 1.75712137974307 -5.03324080620532 -0.567078375675284 8
"2012-08-21" 4.56061923911079 305.624087591241 0.6454955 23.9669117647059 300.934306569343 0.703885755357336 11 2.12851636786815 -3.71990629269491 -0.75390211387791 8
"2013-02-05" 3.11725091428062 188.29197080292 0.921674 68.0147058823529 221.416058394161 0.637891678887311 11 -0.752159361507347 -6.16938652575988 -0.845868083534384 2
"2013-08-01" 4.84295557934172 315.507299270073 1.0403355 13.8455882352941 286.656934306569 0.692592184235863 11 2.78813483904857 -6.47089165234455 -1.34792392824488 8
