"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2011-02-01" 3.89190249516137 149.310218978102 0.069186 64.3161764705882 152.390510948905 0.521446883330928 7 -2.60484301827074 -0.137698965747558 0.528836895110422 2
"2011-02-04" 3.91961343307004 173.788321167883 0.0566645 62.3014705882353 196.689781021898 0.59491523910111 7 -1.70595182678496 0.0644087476074697 0.427790457031743 2
"2011-02-12" 3.56944735052571 173.919708029197 0.049397 60.0441176470588 187.386861313869 0.56372577157136 7 -2.05589376723217 0.0606053702665443 0.290556354907191 2
"2011-03-02" 4.36950750640791 168.448905109489 0.014533 59.8014705882353 134.083941605839 0.483970820122163 7 -2.57014166795161 0.233956761445635 0.921433854962756 3
"2011-03-06" 3.9460624051891 209.357664233577 0.039463 48.0477941176471 220.332116788321 0.586637839346638 7 -1.08397625836012 0.276546710032337 0.229662497053308 3
"2011-03-08" 3.99400402782863 210.978102189781 0.082308 53.2389705882353 197.481751824818 0.584027486968453 7 -1.27944247991936 -0.110788855111056 0.419640157107501 3
"2011-03-11" 4.17134618402469 196.821167883212 0.108271 55.3860294117647 174.558394160584 0.535231033068408 7 -1.73167388879354 -0.354544097047573 0.593845128319087 3
"2011-03-15" 3.68012109640634 213.240875912409 0.096271 63.9154411764706 190.967153284672 0.566808473259674 7 -1.74585068310364 -0.362805925318199 0.700034636238977 3
"2011-03-16" 2.73220824397133 198.474452554745 0.097783 64.2977941176471 164.277372262774 0.524648759520422 7 -2.67405505782673 -0.514647000636022 0.301854171872575 3
"2011-03-17" 3.97066093006225 194.773722627737 0.045945 63.8602941176471 162.065693430657 0.512062446203714 7 -2.28526889350468 -0.0402965372190811 0.933597383604796 3
"2011-04-05" 4.74000235392583 234.200729927007 0.0751665 52.3639705882353 194.419708029197 0.562805340076978 7 -0.932822781194415 -0.0546627381343608 0.977372664354871 4
"2011-04-06" 4.10781634147617 236.948905109489 0.020609 57.5514705882353 200.233576642336 0.567144658383034 7 -1.29489790463946 0.240462314783367 0.936598785194178 4
"2011-04-21" 3.92496861432233 253.35401459854 0.0802645 48.2904411764706 201.580291970803 0.576196655306448 7 -0.957965817581783 -0.139273115513488 0.550320127244909 4
"2011-04-22" 3.58727833865146 267.740875912409 0.089004 53.0698529411765 225.375912408759 0.607183953661579 7 -0.772775338350019 -0.234185723142722 0.550960607202257 4
"2011-04-23" 4.37243683632369 255.565693430657 0.029971 61.9007352941176 200.740875912409 0.577962717257364 7 -1.07603049588044 0.135245222978422 1.30792680759832 4
"2011-04-24" 3.28757127164304 209.613138686131 0.027301 61.9816176470588 146.361313868613 0.472755047780697 7 -2.79571384911257 -0.0409430622661822 0.806729840133682 4
"2011-04-25" 4.43458047810849 198.375912408759 0.020949 65.6911764705882 118.07299270073 0.44622663608915 7 -2.78202307508689 0.0253951940149311 1.49000184934004 4
"2011-04-29" 2.98307135010723 239.912408759124 0.111449 60.1397058823529 187.795620437956 0.534310965415899 7 -1.99099436260056 -0.585405903590329 0.516839926986514 4
"2011-05-03" 3.59449704451535 214.35401459854 0.0771735 47.9264705882353 162.740875912409 0.473130780533033 7 -2.17849691990184 -0.228894207335324 0.415863685006834 5
"2011-05-05" 3.35174844379348 228.715328467153 0.057781 50.8676470588235 174.040145985401 0.502754198756559 7 -2.03491115367499 -0.119150897506433 0.445552091528898 5
"2011-05-20" 4.78507349479521 252.463503649635 0.033579 50.8382352941176 194.576642335766 0.541888950462628 7 -0.925894912611825 0.205124405634244 1.18958454734582 5
"2011-05-21" 4.03778704817702 218.591240875912 0.014029 62.4742647058824 134.762773722628 0.468633580028743 7 -2.53372920248878 0.0771945397907929 1.27629730095451 5
"2011-05-22" 5.3480933200816 244.839416058394 0.076156 50.9191176470588 186.627737226277 0.524314358016836 7 -0.833822516072304 -0.06398040108227 1.39929716691167 5
"2011-05-24" 4.16836454464613 217.671532846715 0.024769 86.2610294117647 130.014598540146 0.465149956552128 7 -3.00907345384403 -0.206040794229728 2.16189348868435 5
"2011-05-26" 2.70150258931841 251.547445255474 0.020596 53.6801470588235 199.981751824818 0.536503314425688 7 -1.91262502263005 0.0930106362840071 0.342711863009528 5
"2011-05-27" 3.92413820160067 254.397810218978 0.021186 45.2904411764706 197.569343065693 0.54209565148305 7 -1.17014316098462 0.267224396580953 0.623221699372723 5
"2011-05-29" 3.75281163362452 269.759124087591 0.0700515 50.3308823529412 222.394160583942 0.573874102997143 7 -0.856818237976974 -0.100703543201065 0.664635931549522 5
"2011-06-04" 3.75122273369252 249.616788321168 0.069456 54.2279411764706 172.762773722628 0.528926525478416 7 -1.64594418508361 -0.212466327578532 0.818254796194904 6
"2011-06-05" 3.00787257414866 222.580291970803 0.0659005 59.6764705882353 139.956204379562 0.471394990745807 7 -2.79771552600097 -0.355868008448891 0.654621598081562 6
"2011-06-06" 3.4183056965005 265.299270072993 0.064465 53.3455882352941 213.547445255474 0.561601932762162 7 -1.22686187508267 -0.134042175997446 0.630266970024861 6
