"Date" "pv" "ghidfm" "Mean" "cfcdfm" "dnidfm" "Kt" "km" "PC1" "PC2" "PC3" "Month"
"2011-10-16" 4.07661374692682 213.56204379562 0.340837 78.3566176470588 224.394160583942 0.639779139917128 10 -0.974952129740667 -2.07699486552128 0.858472336279507 10
"2011-10-18" 2.53730972432913 163.167883211679 0.2509505 74.9522058823529 153.416058394161 0.49511547173818 10 -3.27444583547292 -1.69621830857277 0.222779919376784 10
"2011-10-21" 3.08605560495894 167.759124087591 0.223176 59.9301470588235 157.361313868613 0.519052479762507 10 -2.56685420509725 -1.29703609890402 -0.0488545498869033 10
"2012-01-14" 2.25185252123622 143.065693430657 0.3019455 80.8272058823529 170.992700729927 0.555664244097628 10 -3.13905580054781 -2.01391852185655 -0.098712089241332 1
"2012-01-15" 2.7072621091632 157.306569343066 0.22849 59.1727941176471 199.759124087591 0.608039826452044 10 -2.00096669308959 -1.19176737341256 -0.617201046340939 1
"2012-03-16" 3.32281312127237 203.456204379562 0.362726 86.4227941176471 164.467153284672 0.535667487440526 10 -2.48982629879844 -2.54366158037458 1.02790696704515 3
"2012-03-17" 3.91942662208567 220.722627737226 0.277108 67.0330882352941 193.01094890511 0.577993860222817 10 -1.38743598340738 -1.657919239958 0.719397852001032 3
"2012-03-28" 3.12193882161576 243.963503649635 0.328255333333333 49.0404411764706 214.64598540146 0.604863522076575 10 -0.873118096989136 -1.91915935369755 -0.262375313069758 3
"2012-04-09" 2.54923865895536 209.401459854015 0.193716 65.3529411764706 152.583941605839 0.494154028634859 10 -2.85132262592361 -1.29145189540792 0.310767719940108 4
"2012-05-18" 3.64148630941623 243.21897810219 0.567959 90.6029411764706 129.01094890511 0.522897483631888 10 -2.26987768431642 -4.15580610528688 1.42991997902984 5
"2013-04-21" 3.98499799304255 257.667883211679 0.2407995 57.8198529411765 227.211678832117 0.584974277836442 10 -0.708188299581972 -1.32224850529734 0.698200138608301 4
"2013-08-20" 3.92736486486486 226.653284671533 0.277472 70.3382352941177 162.06204379562 0.520274458673261 10 -1.94073477102427 -1.80286682582897 1.06822245896959 8
"2013-12-16" 2.45676679154402 120.919708029197 0.455145 58.5514705882353 126.36496350365 0.497569558366957 10 -3.18904505912291 -2.97429216078498 -0.93752612499446 12
